state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
816900	0.026	9.441	0.156	4	NA	-85.75	-1.75	-3.50
817000	0.026	9.441	0.154	4	NA	-84.85	0.00	-0.06
817100	0.051	9.441	0.154	3	NA	-88.69	0.00	-0.71
817200	0.051	9.441	0.154	3	NA	-88.69	0.00	-0.69
817300	0.051	9.441	0.154	3	NA	-88.69	0.00	-0.06
817400	0.072	9.441	0.174	3	NA	-90.07	0.00	-1.67
817500	0.072	9.441	0.174	3	NA	-90.07	-1.47	-3.80
817600	0.027	9.441	0.173	4	NA	-85.94	0.00	0.00
817700	0.027	9.441	0.177	4	NA	-87.34	0.00	0.69
817800	0.027	9.441	0.233	4	NA	-89.68	0.00	-1.31
817900	0.027	9.441	0.173	4	NA	-85.95	0.00	-0.99
818000	0.027	9.441	0.166	4	NA	-85.44	0.00	-0.69
818100	0.067	9.441	0.169	3	NA	-89.55	0.00	-1.35
818200	0.035	9.441	0.169	4	NA	-84.95	0.00	-1.05
818300	0.035	9.441	0.194	4	NA	-86.83	-1.75	-3.50
818400	0.042	9.441	0.188	4	NA	-85.44	0.00	-0.76
818500	0.042	9.441	0.175	4	NA	-84.45	-1.75	-3.50
818600	0.042	9.441	0.151	4	NA	-83.79	0.00	-0.09
818700	0.042	9.441	0.163	4	NA	-83.29	-1.75	-3.50
818800	0.048	9.441	0.151	3	NA	-88.82	0.00	-0.69
818900	0.048	9.441	0.151	3	NA	-88.82	0.00	-0.25
819000	0.048	9.441	0.151	3	NA	-88.82	0.00	-0.69
819100	0.048	9.441	0.151	3	NA	-88.82	0.00	0.00
819200	0.048	9.441	0.151	3	NA	-88.82	0.00	-6.67
819300	0.037	9.441	0.200	4	NA	-84.28	0.00	-2.38
819400	0.047	9.441	0.160	4	NA	-83.37	0.00	-2.26
819500	0.047	9.441	0.153	4	NA	-84.04	0.00	0.00
819600	0.047	9.441	0.174	4	NA	-84.98	0.00	0.00
819700	0.047	9.441	0.167	4	NA	-84.21	0.00	-0.80
819800	0.047	9.441	0.167	4	NA	-84.21	0.00	-3.78
819900	0.047	9.441	0.167	4	NA	-84.21	0.00	0.00
820000	0.047	9.441	0.167	4	NA	-84.21	0.00	0.69
820100	0.047	9.441	0.160	4	NA	-83.37	0.00	-1.15
820200	0.056	9.441	0.159	3	NA	-88.74	-1.47	-3.80
820300	0.035	9.441	0.159	4	NA	-84.49	0.00	-0.19
820400	0.035	9.441	0.159	4	NA	-84.49	0.00	-0.69
820500	0.035	9.441	0.187	4	NA	-90.48	0.00	-0.91
820600	0.035	9.441	0.198	4	NA	-89.95	-1.75	-3.50
820700	0.035	9.441	0.204	4	NA	-88.12	0.00	0.69
820800	0.035	9.441	0.162	4	NA	-85.42	-1.75	-3.50
820900	0.035	9.441	0.155	4	NA	-87.03	0.00	-0.69
821000	0.035	9.441	0.147	4	NA	-84.52	0.00	-4.72
821100	0.035	9.864	0.164	4	NA	-86.75	-1.75	-3.50
821200	0.043	9.864	0.150	3	NA	-89.33	0.00	-0.69
821300	0.043	9.864	0.150	3	NA	-89.33	0.00	-1.78
821400	0.043	9.864	0.146	3	NA	-89.43	0.00	-0.21
821500	0.040	9.864	0.146	4	NA	-84.26	-1.75	-3.50
821600	0.040	9.864	0.158	4	NA	-84.09	0.00	-0.69
821700	0.056	9.864	0.158	3	NA	-88.87	0.00	-0.69
821800	0.056	9.864	0.158	3	NA	-88.87	0.00	-0.69
821900	0.056	9.864	0.158	3	NA	-88.87	0.00	-0.69
822000	0.056	9.864	0.158	3	NA	-88.87	-1.47	-3.80
822100	0.056	9.864	0.158	3	NA	-88.87	0.00	0.69
822200	0.056	9.864	0.158	3	NA	-88.87	-1.47	-3.80
822300	0.056	9.864	0.158	3	NA	-88.87	-1.47	-3.80
822400	0.056	9.864	0.158	3	NA	-88.87	0.00	0.69
822500	0.056	9.864	0.158	3	NA	-88.87	-1.47	-3.80
822600	0.056	9.864	0.158	3	NA	-88.87	0.00	-0.01
822700	0.056	9.864	0.158	3	NA	-88.87	0.00	-0.69
822800	0.056	9.864	0.158	3	NA	-88.87	0.00	0.00
822900	0.040	9.864	0.158	4	NA	-84.28	0.00	0.69
823000	0.040	9.864	0.158	4	NA	-84.28	0.00	0.69
823100	0.040	9.864	0.158	4	NA	-84.28	0.00	0.69
823200	0.040	9.864	0.158	4	NA	-84.28	0.00	-0.69
823300	0.053	9.864	0.155	3	NA	-88.80	-1.47	-3.80
823400	0.032	9.864	0.155	4	NA	-84.38	0.00	-2.08
823500	0.032	9.864	0.140	4	NA	-84.63	0.00	-0.26
823600	0.032	9.864	0.140	4	NA	-84.63	0.00	-0.69
823700	0.032	9.864	0.140	4	NA	-84.63	0.00	-1.35
823800	0.032	9.864	0.143	4	NA	-85.01	-1.75	-3.50
823900	0.032	9.864	0.146	4	NA	-85.42	0.00	-0.69
824000	0.032	9.864	0.155	4	NA	-84.38	0.00	-0.69
824100	0.046	9.864	0.142	4	NA	-86.13	0.00	-0.13
824200	0.046	9.864	0.144	4	NA	-85.47	0.00	-0.08
824300	0.046	9.864	0.184	4	NA	-89.75	0.00	-0.69
824400	0.046	9.864	0.152	4	NA	-85.00	0.00	-1.56
824500	0.046	9.864	0.149	4	NA	-85.66	0.00	0.00
824600	0.047	9.864	0.148	3	NA	-89.07	0.00	-1.85
824700	0.053	9.864	0.153	3	NA	-88.85	0.00	0.69
824800	0.053	9.864	0.153	3	NA	-88.85	0.00	0.69
824900	0.053	9.864	0.152	3	NA	-88.92	0.00	-1.05
825000	0.053	9.864	0.152	3	NA	-88.92	-1.47	-3.80
825100	0.053	9.864	0.152	3	NA	-88.92	0.00	0.69
825200	0.053	9.864	0.152	3	NA	-88.92	-1.47	-3.80
825300	0.053	9.864	0.152	3	NA	-88.92	-1.47	-3.80
825400	0.053	9.864	0.152	3	NA	-88.92	0.00	-0.85
825500	0.053	9.864	0.152	3	NA	-88.92	0.00	-0.29
825600	0.058	9.864	0.157	3	NA	-89.06	0.00	-2.74
825700	0.058	9.864	0.157	3	NA	-89.06	0.00	-0.14
825800	0.058	9.864	0.157	3	NA	-89.06	0.00	-0.52
825900	0.042	9.864	0.157	4	NA	-84.06	-1.75	-3.50
826000	0.042	9.864	0.218	4	NA	-85.74	0.00	-0.22
826100	0.042	9.864	0.157	4	NA	-84.06	0.00	-0.90
826200	0.042	9.864	0.187	4	NA	-84.08	0.00	-0.49
826300	0.058	9.864	0.157	3	NA	-89.06	0.00	-0.04
826400	0.058	9.864	0.157	3	NA	-89.06	0.00	0.69
826500	0.058	9.864	0.157	3	NA	-89.06	0.00	-0.69
826600	0.058	9.864	0.157	3	NA	-89.06	0.00	-1.58
826700	0.058	9.864	0.157	3	NA	-89.06	0.00	0.00
826800	0.058	9.864	0.157	3	NA	-89.06	-1.47	-3.80
826900	0.058	9.864	0.157	3	NA	-89.06	-1.47	-3.80
827000	0.058	9.864	0.157	3	NA	-89.06	-1.47	-3.80
827100	0.058	9.864	0.168	3	NA	-88.75	0.00	-0.69
827200	0.058	9.864	0.168	3	NA	-88.75	0.00	-2.10
827300	0.058	9.864	0.168	3	NA	-88.75	0.00	-0.35
827400	0.051	9.864	0.194	4	NA	-85.05	0.00	-0.25
827500	0.051	9.864	0.153	4	NA	-88.42	0.00	-2.38
827600	0.051	9.864	0.181	4	NA	-83.90	0.00	-0.34
827700	0.058	9.864	0.174	4	NA	-84.89	0.00	-0.69
827800	0.058	9.864	0.174	4	NA	-84.89	0.00	0.69
827900	0.058	9.864	0.187	4	NA	-84.78	0.00	0.69
828000	0.058	9.864	0.174	4	NA	-84.89	0.00	-0.49
828100	0.058	9.864	0.225	4	NA	-87.90	0.00	-0.69
828200	0.058	9.864	0.212	4	NA	-86.90	0.00	-0.43
828300	0.058	9.864	0.187	4	NA	-84.78	0.00	-0.51
828400	0.078	9.864	0.187	3	NA	-90.73	0.00	-0.76
828500	0.057	9.864	0.168	3	NA	-88.73	0.00	-0.69
828600	0.069	9.864	0.179	3	NA	-89.69	-1.47	-3.80
828700	0.036	9.864	0.147	3	NA	-91.23	0.00	-0.69
828800	0.036	9.864	0.147	3	NA	-91.23	1.06	4.21
828900	0.036	9.864	0.147	3	NA	-91.23	0.00	0.69
829000	0.036	9.864	0.147	3	NA	-91.23	0.00	-0.69
829100	0.046	9.864	0.157	3	NA	-88.92	-1.47	-3.80
829200	0.038	9.864	0.152	4	NA	-84.41	-1.75	-3.50
829300	0.038	9.864	0.153	4	NA	-83.71	0.00	-0.69
829400	0.044	9.864	0.155	3	NA	-89.10	-1.47	-3.80
829500	0.044	9.864	0.155	3	NA	-89.10	-1.47	-3.80
829600	0.044	9.864	0.155	3	NA	-89.10	0.00	-0.69
829700	0.063	10.278	0.176	3	NA	-89.12	0.00	-0.69
829800	0.063	10.278	0.176	3	NA	-89.12	0.00	-0.69
829900	0.063	10.278	0.176	3	NA	-89.12	0.00	0.00
830000	0.029	10.278	0.151	4	NA	-85.39	0.00	0.69
830100	0.029	10.278	0.151	4	NA	-85.39	-1.75	-3.50
830200	0.029	10.278	0.151	4	NA	-85.39	-1.75	-3.50
830300	0.029	10.278	0.151	4	NA	-85.39	-1.75	-3.50
830400	0.029	10.278	0.147	4	NA	-87.28	0.00	0.69
830500	0.029	10.278	0.151	4	NA	-85.39	0.00	0.69
830600	0.029	10.278	0.151	4	NA	-85.39	0.00	-0.69
830700	0.029	10.278	0.151	4	NA	-85.39	0.00	-0.83
830800	0.029	10.278	0.148	4	NA	-87.26	0.00	-0.18
830900	0.029	10.278	0.151	4	NA	-85.39	0.00	-0.69
831000	0.029	10.278	0.151	4	NA	-85.39	0.00	-0.69
831100	0.036	10.278	0.151	3	NA	-91.09	0.00	-0.69
831200	0.036	10.278	0.151	3	NA	-91.09	0.00	-0.69
831300	0.036	10.278	0.151	3	NA	-91.09	0.00	-0.69
831400	0.036	10.278	0.152	4	NA	-89.75	0.00	-0.87
831500	0.059	10.101	0.176	4	NA	-86.37	-1.75	-3.50
831600	0.059	10.101	0.176	4	NA	-86.37	-1.75	-3.50
831700	0.043	10.101	0.176	4	NA	-84.45	-1.75	-3.50
831800	0.040	10.101	0.172	4	NA	-84.24	-1.75	-3.50
831900	0.040	10.101	0.172	4	NA	-84.24	0.00	-0.69
832000	0.060	10.101	0.172	3	NA	-88.89	0.00	-0.12
832100	0.060	10.101	0.172	3	NA	-88.89	-1.47	-3.80
832200	0.060	10.101	0.172	3	NA	-88.89	0.00	0.00
832300	0.043	10.101	0.158	4	NA	-84.21	0.00	-0.24
832400	0.043	10.101	0.158	4	NA	-84.21	0.00	-0.63
832500	0.036	10.101	0.156	4	NA	-83.56	0.00	-2.53
832600	0.036	10.101	0.160	4	NA	-84.20	0.00	-1.47
832700	0.036	10.101	0.179	4	NA	-84.44	-1.75	-3.50
832800	0.036	10.101	0.170	4	NA	-85.30	0.00	0.69
832900	0.043	10.101	0.158	4	NA	-84.21	0.00	0.69
833000	0.043	10.101	0.172	4	NA	-84.42	0.00	-0.69
833100	0.043	10.101	0.167	4	NA	-83.81	0.00	-0.69
833200	0.043	10.101	0.165	4	NA	-83.78	0.00	-1.62
833300	0.043	10.101	0.157	4	NA	-84.45	0.00	-0.89
833400	0.053	10.101	0.165	3	NA	-88.62	0.00	-0.40
833500	0.040	10.101	0.155	4	NA	-83.92	-1.75	-3.50
833600	0.040	10.101	0.155	4	NA	-83.92	0.00	-1.40
833700	0.021	10.101	0.180	4	NA	-86.05	0.00	-0.69
833800	0.021	10.101	0.190	5	NA	-89.75	-1.98	-3.27
833900	0.021	10.101	0.160	5	NA	-83.98	0.00	0.00
834000	0.021	10.101	0.209	5	NA	-87.94	0.00	-0.59
834100	0.021	1.581	0.105	4	NA	-89.70	0.00	-0.69
834200	0.010	1.581	0.121	5	NA	-83.76	-1.98	-3.27
834300	0.021	1.126	0.106	3	NA	-89.39	0.00	-0.69
834400	0.021	1.126	0.093	3	NA	-93.90	0.00	0.69
834500	0.021	1.126	0.102	3	NA	-88.23	0.00	-1.59
834600	0.021	1.126	0.104	3	NA	-88.26	0.00	-0.69
834700	0.021	1.126	0.126	3	NA	-89.45	0.00	0.00
834800	0.021	2.412	0.126	4	NA	-89.73	0.00	-0.69
834900	0.021	2.412	0.135	4	NA	-94.59	0.00	-0.78
835000	0.088	1.126	0.126	2	NA	-94.01	0.00	-3.02
835100	0.088	1.126	0.126	2	NA	-94.01	0.00	-0.70
835200	0.088	1.126	0.126	2	NA	-94.01	0.00	-0.64
835300	0.088	1.126	0.126	2	NA	-94.01	-1.06	-4.21
835400	0.088	1.126	0.126	2	NA	-94.01	0.00	-0.30
835500	0.057	1.126	0.109	3	NA	-93.15	0.00	-0.28
835600	0.057	1.126	0.101	3	NA	-92.72	-1.47	-3.80
835700	0.057	1.126	0.118	3	NA	-93.51	0.00	0.69
835800	0.057	1.126	0.101	3	NA	-92.90	-1.47	-3.80
835900	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.56
836000	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.89
836100	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.71
836200	0.062	1.126	0.101	2	NA	-92.37	0.00	-2.36
836300	0.062	1.126	0.101	2	NA	-92.37	-1.06	-4.21
836400	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.17
836500	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.23
836600	0.062	1.126	0.101	2	NA	-92.37	0.00	-7.29
836700	0.062	1.126	0.101	2	NA	-92.37	0.00	-0.38
836800	0.040	1.126	0.101	3	NA	-90.28	-1.47	-3.80
836900	0.040	1.126	0.089	3	NA	-94.74	-1.47	-3.80
837000	0.040	1.126	0.103	3	NA	-90.98	-1.47	-3.80
837100	0.040	1.126	0.101	3	NA	-90.28	0.00	-0.80
837200	0.040	1.126	0.090	3	NA	-92.18	-1.47	-3.80
837300	0.040	1.126	0.054	3	NA	-98.31	-1.47	-3.80
837400	0.055	1.126	0.095	3	NA	-91.94	0.00	-0.90
837500	0.071	1.126	0.110	3	NA	-92.16	0.00	-0.69
837600	0.071	1.126	0.110	3	NA	-92.16	0.00	-0.15
837700	0.071	1.126	0.110	3	NA	-92.16	1.06	4.21
837800	0.061	1.126	0.101	3	NA	-91.80	0.00	-0.43
837900	0.061	1.603	0.118	3	NA	-91.74	0.00	-0.69
838000	0.062	1.603	0.118	2	NA	-92.30	-1.06	-4.21
838100	0.062	1.603	0.118	2	NA	-92.30	-1.06	-4.21
838200	0.054	1.282	0.107	3	NA	-88.50	0.00	-0.69
838300	0.049	1.282	0.146	4	NA	-90.90	0.00	0.69
838400	0.049	1.282	0.122	4	NA	-88.96	0.00	-0.54
838500	0.049	1.282	0.137	4	NA	-90.21	0.00	-0.07
838600	0.049	1.282	0.122	4	NA	-88.96	-1.75	-3.50
838700	0.035	1.836	0.122	5	NA	-83.54	0.00	0.00
838800	0.035	1.836	0.122	5	NA	-83.54	0.00	0.69
838900	0.060	1.836	0.131	4	NA	-89.43	0.00	-0.09
839000	0.060	1.836	0.122	4	NA	-88.71	0.00	-0.69
839100	0.032	1.836	0.171	5	NA	-91.53	0.00	0.69
839200	0.032	1.836	0.162	5	NA	-90.20	0.00	-0.87
839300	0.032	1.282	0.116	3	NA	-92.23	0.00	0.69
839400	0.032	1.282	0.115	3	NA	-91.63	-1.47	-3.80
839500	0.032	1.282	0.114	3	NA	-91.74	-1.47	-3.80
839600	0.032	1.282	0.079	3	NA	-95.07	0.00	0.00
839700	0.032	1.282	0.116	3	NA	-92.23	0.00	-1.94
839800	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.46
839900	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.51
840000	0.070	1.282	0.115	2	NA	-92.50	0.00	-1.06
840100	0.070	1.282	0.115	2	NA	-92.50	-1.06	-4.21
840200	0.048	2.938	0.115	3	NA	-88.83	0.00	-0.36
840300	0.048	2.938	0.200	3	NA	-90.99	0.00	-0.80
840400	0.070	1.282	0.115	2	NA	-92.50	0.00	-2.74
840500	0.070	1.282	0.115	2	NA	-92.50	0.00	-1.47
840600	0.070	1.282	0.115	2	NA	-92.50	0.00	-1.41
840700	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.66
840800	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.11
840900	0.070	1.282	0.115	2	NA	-92.50	0.00	-1.71
841000	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.71
841100	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.10
841200	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.45
841300	0.070	1.282	0.115	2	NA	-92.50	0.00	-0.33
841400	0.065	1.282	0.115	3	NA	-89.00	-1.47	-3.80
841500	0.065	1.282	0.118	3	NA	-89.43	0.00	-0.69
841600	0.065	1.282	0.122	3	NA	-89.95	0.00	0.69
841700	0.065	1.282	0.125	3	NA	-90.42	-1.47	-3.80
841800	0.065	1.282	0.115	3	NA	-89.00	0.00	-0.69
841900	0.065	1.282	0.100	3	NA	-92.48	-1.47	-3.80
842000	0.065	1.282	0.118	3	NA	-89.43	0.00	-0.13
842100	0.065	1.282	0.122	3	NA	-89.95	-1.47	-3.80
842200	0.065	1.282	0.118	3	NA	-89.43	0.00	0.69
842300	0.065	1.282	0.115	3	NA	-89.00	0.00	-0.69
842400	0.065	1.282	0.114	3	NA	-89.18	0.00	-0.25
842500	0.065	1.282	0.122	3	NA	-88.94	0.00	-0.65
842600	0.065	1.282	0.137	3	NA	-90.56	0.00	-0.69
842700	0.065	1.086	0.138	3	NA	-91.41	-1.47	-3.80
842800	0.065	1.086	0.122	3	NA	-89.82	-1.47	-3.80
842900	0.021	1.086	0.120	4	NA	-90.28	0.00	-0.81
843000	0.021	1.086	0.105	4	NA	-87.80	0.00	-1.24
843100	0.021	1.086	0.106	4	NA	-91.37	0.00	-0.69
843200	0.021	1.086	0.128	3	NA	-89.78	0.00	-0.69
843300	0.021	1.086	0.110	3	NA	-90.82	0.00	-0.84
843400	0.021	1.928	0.128	4	NA	-85.68	0.00	-2.35
843500	0.021	1.928	0.099	4	NA	-85.70	-1.75	-3.50
843600	0.021	1.928	0.126	4	NA	-85.93	0.00	-0.69
843700	0.021	1.928	0.154	4	NA	-87.47	-1.75	-3.50
843800	0.021	1.928	0.111	4	NA	-85.18	-1.75	-3.50
843900	0.021	1.928	0.109	4	NA	-85.25	0.00	-0.69
844000	0.021	1.928	0.111	4	NA	-85.18	0.00	-0.69
844100	0.060	1.928	0.111	3	NA	-88.77	0.00	-1.54
844200	0.060	1.928	0.111	3	NA	-88.77	0.00	0.69
844300	0.060	1.928	0.111	3	NA	-88.77	0.00	0.69
844400	0.060	1.928	0.111	3	NA	-88.77	-1.47	-3.80
844500	0.060	1.928	0.111	3	NA	-88.77	0.00	-0.69
844600	0.060	1.928	0.111	3	NA	-88.77	0.00	0.69
844700	0.060	1.928	0.111	3	NA	-88.77	0.00	-0.69
844800	0.072	1.928	0.161	3	NA	-90.17	0.00	-0.52
844900	0.072	1.928	0.161	3	NA	-90.17	0.00	-1.11
845000	0.072	1.928	0.188	3	NA	-91.62	-1.47	-3.80
845100	0.072	1.928	0.134	3	NA	-89.73	0.00	-0.69
845200	0.072	1.928	0.134	3	NA	-89.73	0.00	-0.69
845300	0.072	1.928	0.134	3	NA	-89.73	0.00	-0.69
845400	0.086	1.386	0.134	2	NA	-93.70	-1.06	-4.21
845500	0.086	1.386	0.134	2	NA	-93.70	0.00	-0.24
845600	0.086	1.386	0.134	2	NA	-93.70	0.00	-0.46
845700	0.086	1.386	0.134	2	NA	-93.70	0.00	-0.31
845800	0.007	1.386	0.138	3	NA	-89.22	0.00	-0.69
845900	0.082	1.386	0.130	2	NA	-93.30	0.00	-0.88
846000	0.082	1.386	0.130	2	NA	-93.30	-1.06	-4.21
846100	0.039	1.883	0.102	3	NA	-90.26	-1.47	-3.80
846200	0.039	1.883	0.130	3	NA	-90.12	0.00	-0.30
846300	0.082	1.386	0.130	2	NA	-93.30	0.00	-1.68
846400	0.082	1.386	0.130	2	NA	-93.30	0.00	-0.10
846500	0.082	1.386	0.130	2	NA	-93.30	0.00	-1.32
846600	0.082	1.386	0.130	2	NA	-93.30	0.00	-0.02
846700	0.046	4.724	0.130	3	NA	-89.20	0.00	0.69
846800	0.046	4.724	0.130	3	NA	-89.20	0.00	-0.69
846900	0.046	4.724	0.179	3	NA	-94.72	0.00	-0.55
847000	0.046	4.724	0.130	3	NA	-89.20	0.00	-0.75
847100	0.046	4.724	0.130	3	NA	-89.20	0.00	-0.79
847200	0.048	1.547	0.130	4	NA	-84.27	0.00	-4.73
847300	0.048	1.547	0.130	4	NA	-84.27	-1.75	-3.50
847400	0.048	1.547	0.130	4	NA	-84.27	0.00	-2.12
847500	0.061	0.989	0.115	3	NA	-90.38	0.00	-0.69
847600	0.061	0.989	0.115	3	NA	-90.38	0.00	-2.25
847700	0.061	0.989	0.096	3	NA	-92.88	0.00	0.00
847800	0.061	0.989	0.115	3	NA	-90.38	0.00	-0.69
847900	0.061	0.718	0.105	3	NA	-90.74	0.00	0.69
848000	0.059	0.718	0.103	3	NA	-90.62	0.00	-0.14
848100	0.059	0.743	0.104	3	NA	-90.57	0.00	0.69
848200	0.059	0.743	0.100	4	NA	-89.76	0.00	0.69
848300	0.078	0.976	0.120	4	NA	-90.68	0.00	0.69
848400	0.042	1.794	0.116	3	NA	-88.97	0.00	0.69
848500	0.042	1.794	0.122	3	NA	-89.77	-1.47	-3.80
848600	0.042	1.794	0.116	3	NA	-88.97	0.00	-0.69
848700	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.09
848800	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.25
848900	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.55
849000	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.47
849100	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.09
849200	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.25
849300	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.56
849400	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
849500	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
849600	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.13
849700	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.62
849800	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.88
849900	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.69
850000	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.34
850100	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
850200	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
850300	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
850400	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
850500	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.02
850600	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.62
850700	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
850800	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.68
850900	0.058	1.794	0.071	2	NA	-96.64	-1.06	-4.21
851000	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.26
851100	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.20
851200	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.19
851300	0.058	1.794	0.071	2	NA	-96.64	0.00	-1.31
851400	0.058	1.794	0.071	2	NA	-96.64	0.00	-2.92
851500	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.04
851600	0.058	1.794	0.071	2	NA	-96.64	0.00	-3.18
851700	0.058	1.794	0.071	2	NA	-96.64	0.00	-0.20
851800	0.056	1.794	0.122	3	NA	-91.72	0.00	-0.69
851900	0.056	1.794	0.122	3	NA	-91.72	0.00	-0.69
852000	0.056	1.794	0.122	3	NA	-91.72	0.00	-1.65
852100	0.056	1.794	0.122	3	NA	-91.72	-1.47	-3.80
852200	0.056	1.794	0.122	3	NA	-91.72	0.00	-0.69
852300	0.056	1.794	0.122	3	NA	-91.72	0.00	0.69
852400	0.058	1.794	0.122	2	NA	-92.42	0.00	-1.04
852500	0.058	1.794	0.122	2	NA	-92.42	0.00	-1.96
852600	0.058	1.794	0.122	2	NA	-92.42	-1.06	-4.21
852700	0.058	1.794	0.122	2	NA	-92.42	0.00	-3.21
852800	0.045	1.905	0.118	3	NA	-89.15	0.00	-0.81
852900	0.045	1.905	0.118	3	NA	-89.15	-1.47	-3.80
853000	0.045	1.905	0.126	3	NA	-88.54	0.00	-1.67
853100	0.045	1.905	0.126	3	NA	-88.54	0.00	-0.20
853200	0.050	1.905	0.118	2	NA	-93.33	0.00	-2.53
853300	0.050	1.905	0.118	2	NA	-93.33	0.00	-0.63
853400	0.050	1.905	0.118	2	NA	-93.33	-1.06	-4.21
853500	0.050	1.905	0.118	2	NA	-93.33	0.00	-0.02
853600	0.050	1.905	0.118	2	NA	-93.33	0.00	-1.44
853700	0.050	1.905	0.118	2	NA	-93.33	0.00	-0.30
853800	0.042	1.905	0.118	3	NA	-90.30	0.00	-0.69
853900	0.051	1.905	0.111	3	NA	-92.44	0.00	-1.53
854000	0.051	1.905	0.135	3	NA	-91.78	-1.47	-3.80
854100	0.040	1.905	0.125	5	NA	-91.30	0.00	0.69
854200	0.045	1.905	0.125	4	NA	-94.60	-1.75	-3.50
854300	0.045	2.077	0.134	4	NA	-94.11	-1.75	-3.50
854400	0.045	2.077	0.135	4	NA	-94.30	0.00	0.00
854500	0.053	2.077	0.135	3	NA	-94.16	0.00	-0.49
854600	0.053	2.077	0.135	3	NA	-94.16	0.00	-2.34
854700	0.053	2.077	0.135	3	NA	-94.16	0.00	-0.54
854800	0.053	2.077	0.135	3	NA	-94.16	-1.47	-3.80
854900	0.066	2.077	0.148	3	NA	-93.61	0.00	0.00
855000	0.066	2.077	0.148	3	NA	-93.61	0.00	0.69
855100	0.066	2.077	0.148	3	NA	-93.55	0.00	0.69
855200	0.066	2.077	0.148	3	NA	-93.55	0.00	-0.30
855300	0.074	2.077	0.148	2	NA	-92.76	0.00	-0.03
855400	0.074	2.077	0.148	2	NA	-92.76	0.00	-0.35
855500	0.074	2.077	0.148	2	NA	-92.76	-1.06	-4.21
855600	0.074	2.077	0.148	2	NA	-92.76	0.00	-0.65
855700	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.87
855800	0.066	2.077	0.140	2	NA	-92.41	0.00	-2.14
855900	0.066	2.077	0.140	2	NA	-92.41	-1.06	-4.21
856000	0.049	2.250	0.140	3	NA	-88.13	0.00	-0.69
856100	0.049	2.250	0.140	3	NA	-88.13	0.00	-5.72
856200	0.049	2.250	0.140	3	NA	-88.13	0.00	-1.62
856300	0.029	2.250	0.140	4	NA	-84.82	-1.75	-3.50
856400	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.31
856500	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.10
856600	0.066	2.077	0.140	2	NA	-92.41	-1.06	-4.21
856700	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.33
856800	0.066	2.077	0.140	2	NA	-92.41	-1.06	-4.21
856900	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.52
857000	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.77
857100	0.066	2.077	0.140	2	NA	-92.41	0.00	-2.02
857200	0.066	2.077	0.140	2	NA	-92.41	0.00	-1.46
857300	0.066	2.077	0.140	2	NA	-92.41	0.00	-3.80
857400	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.22
857500	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.86
857600	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.05
857700	0.066	2.077	0.140	2	NA	-92.41	0.00	-0.56
