state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
406100	0.060	2.388	0.152	3	NA	-88.60	-1.47	-3.80
406200	0.060	2.388	0.152	3	NA	-88.60	0.00	0.69
406300	0.060	2.388	0.157	3	NA	-89.17	0.00	0.69
406400	0.060	2.388	0.162	3	NA	-89.80	0.00	0.69
406500	0.055	2.388	0.158	3	NA	-89.61	-1.47	-3.80
406600	0.055	2.388	0.148	3	NA	-88.38	-1.47	-3.80
406700	0.062	2.388	0.155	3	NA	-88.81	0.00	-0.69
406800	0.058	2.388	0.160	3	NA	-89.70	0.00	-0.69
406900	0.058	2.388	0.150	3	NA	-88.48	0.00	-0.69
407000	0.058	2.388	0.150	3	NA	-88.48	0.00	0.69
407100	0.058	2.176	0.166	3	NA	-90.26	0.00	-0.29
407200	0.058	2.176	0.152	3	NA	-89.65	0.00	0.69
407300	0.090	2.176	0.166	2	NA	-94.18	0.00	-0.28
407400	0.090	2.176	0.166	2	NA	-94.18	-1.06	-4.21
407500	0.090	2.176	0.166	2	NA	-94.18	0.00	-1.54
407600	0.090	2.176	0.166	2	NA	-94.18	-1.06	-4.21
407700	0.054	2.176	0.143	3	NA	-88.59	0.00	0.00
407800	0.054	2.176	0.166	3	NA	-88.73	0.00	-0.81
407900	0.054	2.176	0.143	3	NA	-88.59	0.00	-0.69
408000	0.054	2.176	0.189	3	NA	-90.17	0.00	0.69
408100	0.051	2.176	0.166	4	NA	-84.16	0.00	0.69
408200	0.051	2.508	0.179	4	NA	-87.77	0.00	-1.28
408300	0.041	2.508	0.145	4	NA	-83.76	0.00	-0.63
408400	0.049	2.508	0.177	4	NA	-84.02	0.00	0.69
408500	0.049	2.508	0.153	4	NA	-83.96	0.00	0.69
408600	0.049	2.508	0.153	4	NA	-83.96	-1.75	-3.50
408700	0.052	2.500	0.176	3	NA	-88.79	0.00	-1.12
408800	0.088	2.500	0.176	2	NA	-94.05	-1.06	-4.21
408900	0.041	5.092	0.251	4	NA	-83.93	0.00	-0.69
409000	0.041	5.092	0.251	4	NA	-83.93	0.00	-0.69
409100	0.041	5.092	0.176	4	NA	-83.48	-1.75	-3.50
409200	0.041	5.092	0.252	4	NA	-83.94	-1.75	-3.50
409300	0.041	5.092	0.178	4	NA	-83.49	0.00	-0.01
409400	0.041	5.092	0.178	4	NA	-83.49	0.00	-0.69
409500	0.041	5.092	0.252	4	NA	-83.94	0.00	-0.69
409600	0.041	5.092	0.252	4	NA	-83.94	0.00	-2.09
409700	0.041	5.092	0.178	4	NA	-83.49	0.00	-0.69
409800	0.051	5.092	0.187	4	NA	-83.89	0.00	-0.00
409900	0.051	5.092	0.262	4	NA	-84.61	0.00	-0.69
410000	0.051	5.092	0.184	4	NA	-83.98	0.00	-5.36
410100	0.051	5.092	0.184	4	NA	-83.98	0.00	-1.42
410200	0.056	5.092	0.184	3	NA	-89.00	0.00	-1.00
410300	0.056	5.092	0.258	3	NA	-89.79	0.00	-0.69
410400	0.056	5.092	0.200	3	NA	-89.10	-1.47	-3.80
410500	0.056	5.092	0.200	3	NA	-89.10	0.00	-0.69
410600	0.056	5.092	0.200	3	NA	-89.10	0.00	-0.69
410700	0.056	5.092	0.114	3	NA	-92.96	-1.47	-3.80
410800	0.056	5.092	0.200	3	NA	-89.10	0.00	0.00
410900	0.056	5.092	0.200	3	NA	-89.10	-1.47	-3.80
411000	0.056	5.092	0.200	3	NA	-89.10	0.00	-0.69
411100	0.056	5.092	0.349	3	NA	-91.94	0.00	0.69
411200	0.056	5.092	0.200	3	NA	-89.10	0.00	-0.69
411300	0.056	5.092	0.200	3	NA	-89.10	0.00	0.69
411400	0.084	2.982	0.110	3	NA	-95.44	-1.47	-3.80
411500	0.084	2.982	0.119	3	NA	-95.01	0.00	0.69
411600	0.084	2.982	0.119	3	NA	-95.01	0.00	-0.23
411700	0.084	2.982	0.140	3	NA	-94.49	0.00	-0.13
411800	0.084	2.982	0.143	3	NA	-94.26	-1.47	-3.80
411900	0.058	3.565	0.175	4	NA	-89.03	0.00	-0.06
412000	0.058	3.565	0.195	3	NA	-89.39	0.00	-0.29
412100	0.061	3.565	0.153	4	NA	-84.84	0.00	-0.15
412200	0.036	3.565	0.129	4	NA	-83.73	0.00	-0.69
412300	0.037	3.565	0.130	4	NA	-83.56	0.00	-0.74
412400	0.037	3.565	0.182	4	NA	-83.68	0.00	-0.69
412500	0.037	3.565	0.130	4	NA	-83.56	0.00	-0.95
412600	0.037	3.565	0.234	4	NA	-85.64	0.00	0.00
412700	0.037	4.191	0.123	5	NA	-84.50	0.00	-1.44
412800	0.037	4.191	0.153	5	NA	-84.22	0.00	-0.69
412900	0.037	4.191	0.205	5	NA	-84.34	0.00	-0.22
413000	0.037	4.191	0.199	5	NA	-84.03	-1.98	-3.27
413100	0.037	4.191	0.251	5	NA	-84.15	0.00	-0.69
413200	0.037	4.191	0.199	5	NA	-84.03	0.00	0.69
413300	0.037	4.191	0.251	5	NA	-84.15	0.00	-0.69
413400	0.064	2.315	0.153	3	NA	-88.61	-1.47	-3.80
413500	0.052	2.315	0.153	4	NA	-83.64	0.00	-0.69
413600	0.052	2.315	0.153	4	NA	-83.64	-1.75	-3.50
413700	0.064	2.315	0.153	3	NA	-88.61	0.00	0.69
413800	0.072	2.315	0.095	3	NA	-92.15	0.00	0.69
413900	0.048	2.315	0.129	4	NA	-87.65	0.00	-0.61
414000	0.027	2.315	0.142	4	NA	-86.29	0.00	0.00
414100	0.034	2.315	0.142	3	NA	-91.95	0.00	-0.83
414200	0.063	2.315	0.154	3	NA	-89.01	0.00	0.69
414300	0.063	2.315	0.170	3	NA	-89.08	0.00	-1.02
414400	0.059	2.315	0.174	4	NA	-84.42	0.00	0.00
414500	0.059	2.315	0.159	4	NA	-84.41	-1.75	-3.50
414600	0.059	2.315	0.159	4	NA	-84.41	-1.75	-3.50
414700	0.070	2.315	0.163	3	NA	-89.25	0.00	-0.69
414800	0.070	2.315	0.163	3	NA	-89.25	-1.47	-3.80
414900	0.070	2.315	0.163	3	NA	-89.25	0.00	-0.71
415000	0.070	2.315	0.163	3	NA	-89.25	0.00	-0.61
415100	0.042	2.315	0.163	4	NA	-84.16	0.00	0.69
415200	0.054	2.315	0.163	3	NA	-90.23	0.00	-0.69
415300	0.051	2.315	0.163	4	NA	-85.36	0.00	-0.02
415400	0.051	2.315	0.163	4	NA	-85.36	-1.75	-3.50
415500	0.051	2.315	0.163	4	NA	-85.36	-1.75	-3.50
415600	0.051	2.315	0.142	4	NA	-85.29	0.00	0.00
415700	0.051	2.315	0.117	4	NA	-88.42	0.00	-0.69
415800	0.054	2.315	0.172	3	NA	-92.59	0.00	-0.69
415900	0.051	5.933	0.178	4	NA	-88.50	0.00	0.69
416000	0.009	5.933	0.163	5	NA	-85.72	0.00	-0.69
416100	0.046	5.933	0.164	4	NA	-89.89	0.00	-0.69
416200	0.046	5.933	0.164	4	NA	-89.89	0.00	-0.64
416300	0.046	5.933	0.164	4	NA	-89.89	0.00	-0.69
416400	0.059	5.933	0.176	4	NA	-89.62	0.00	0.00
416500	0.040	5.933	0.176	5	NA	-85.19	0.00	0.69
416600	0.040	5.933	0.176	5	NA	-85.19	0.00	-0.85
416700	0.040	5.933	0.176	5	NA	-85.19	0.00	0.00
416800	0.040	5.933	0.176	5	NA	-85.19	-1.98	-3.27
416900	0.077	5.933	0.188	3	NA	-90.43	0.00	-0.73
417000	0.077	5.933	0.134	3	NA	-93.03	0.00	-0.89
417100	0.066	5.933	0.209	4	NA	-86.16	0.00	-0.69
417200	0.050	5.933	0.135	4	NA	-87.66	0.00	-0.69
417300	0.030	5.933	0.149	4	NA	-85.70	0.00	-0.69
417400	0.030	5.933	0.123	4	NA	-85.75	-1.75	-3.50
417500	0.030	5.933	0.176	4	NA	-84.77	-1.75	-3.50
417600	0.095	1.910	0.162	3	NA	-94.80	-1.47	-3.80
417700	0.095	1.910	0.162	2	NA	-94.75	0.00	-1.19
417800	0.095	1.910	0.162	2	NA	-94.75	-1.06	-4.21
417900	0.095	1.910	0.162	2	NA	-94.75	-1.06	-4.21
418000	0.076	1.910	0.096	3	NA	-96.55	0.00	-2.44
418100	0.076	1.910	0.162	3	NA	-95.08	0.00	-0.69
418200	0.076	1.910	0.149	3	NA	-93.86	0.00	-0.26
418300	0.072	1.910	0.092	3	NA	-96.57	-1.47	-3.80
418400	0.072	1.910	0.092	3	NA	-96.57	-1.47	-3.80
418500	0.079	1.910	0.146	2	NA	-93.08	-1.06	-4.21
418600	0.079	1.910	0.146	2	NA	-93.08	0.00	-1.55
418700	0.041	4.930	0.218	3	NA	-90.48	0.00	-0.69
418800	0.041	4.930	0.218	3	NA	-90.48	0.00	0.69
418900	0.041	4.930	0.146	3	NA	-90.03	0.00	-4.12
419000	0.041	4.930	0.146	3	NA	-90.03	0.00	0.69
419100	0.041	4.930	0.218	3	NA	-90.48	0.00	0.69
419200	0.041	4.930	0.146	3	NA	-90.03	0.00	-2.02
419300	0.041	4.930	0.218	3	NA	-90.48	-1.47	-3.80
419400	0.041	4.930	0.146	3	NA	-90.03	0.00	0.69
419500	0.041	4.930	0.153	3	NA	-90.07	-1.47	-3.80
419600	0.055	4.930	0.238	3	NA	-89.64	0.00	0.69
419700	0.055	4.930	0.166	3	NA	-88.87	0.00	-0.49
419800	0.055	4.930	0.166	3	NA	-88.87	0.00	-0.69
419900	0.055	4.930	0.166	3	NA	-88.87	0.00	-0.69
420000	0.055	4.930	0.166	3	NA	-88.87	0.00	-0.24
420100	0.055	4.930	0.166	3	NA	-88.87	0.00	-0.69
420200	0.055	4.930	0.166	3	NA	-88.87	0.00	0.00
420300	0.072	2.089	0.153	3	NA	-89.86	-1.47	-3.80
420400	0.072	2.089	0.166	3	NA	-89.92	0.00	-1.67
420500	0.018	2.089	0.179	4	NA	-86.80	0.00	-0.83
420600	0.018	2.089	0.169	4	NA	-87.17	0.00	-4.46
420700	0.018	2.089	0.169	3	NA	-91.14	0.00	-1.06
420800	0.018	2.089	0.161	3	NA	-89.18	-1.47	-3.80
420900	0.018	2.089	0.145	3	NA	-95.62	-1.47	-3.80
421000	0.018	2.089	0.161	3	NA	-89.18	0.00	-0.69
421100	0.018	2.089	0.111	3	NA	-92.50	0.00	-1.36
421200	0.018	2.089	0.155	3	NA	-92.25	0.00	-0.69
421300	0.013	2.089	0.160	3	NA	-92.08	0.00	-1.34
421400	0.013	2.089	0.188	3	NA	-91.32	0.00	-0.69
421500	0.013	2.089	0.167	4	NA	-93.91	0.00	-0.69
421600	0.013	2.089	0.187	3	NA	-92.67	0.00	-1.27
421700	0.013	2.089	0.118	3	NA	-90.36	0.00	-0.69
421800	0.013	2.089	0.120	3	NA	-89.28	0.00	-0.69
421900	0.013	2.089	0.170	3	NA	-89.25	0.00	0.69
422000	0.092	2.089	0.136	2	NA	-96.13	0.00	-2.53
422100	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.03
422200	0.092	2.089	0.136	2	NA	-96.13	0.00	-1.54
422300	0.092	2.089	0.136	2	NA	-96.13	-1.06	-4.21
422400	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.58
422500	0.092	2.089	0.136	2	NA	-96.13	-1.06	-4.21
422600	0.092	2.089	0.136	2	NA	-96.13	-1.06	-4.21
422700	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.38
422800	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.22
422900	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.50
423000	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.27
423100	0.092	2.089	0.136	2	NA	-96.13	0.00	-0.62
423200	0.092	2.089	0.136	2	NA	-96.13	-1.06	-4.21
423300	0.072	2.801	0.447	3	NA	-98.79	0.00	-0.69
423400	0.072	2.801	0.166	3	NA	-94.11	0.00	0.00
423500	0.072	2.801	0.166	3	NA	-94.11	0.00	0.69
423600	0.072	2.801	0.166	3	NA	-94.11	0.00	-0.02
423700	0.060	2.801	0.190	4	NA	-90.51	-1.75	-3.50
423800	0.060	2.801	0.166	4	NA	-90.27	0.00	-0.02
423900	0.060	2.801	0.190	4	NA	-90.51	0.00	-0.76
424000	0.060	2.801	0.166	4	NA	-90.27	0.00	-1.29
424100	0.079	2.089	0.190	4	NA	-91.65	0.00	-0.69
424200	0.044	2.089	0.169	4	NA	-93.04	0.00	-0.45
424300	0.044	2.089	0.165	4	NA	-92.10	0.00	-0.69
424400	0.044	2.089	0.165	4	NA	-92.10	-1.75	-3.50
424500	0.046	2.089	0.165	3	NA	-91.19	0.00	-1.52
424600	0.046	2.089	0.165	3	NA	-91.19	0.00	-0.42
424700	0.046	2.163	0.134	3	NA	-89.69	0.00	0.69
424800	0.046	2.163	0.134	3	NA	-89.69	0.00	-1.61
424900	0.057	2.163	0.134	2	NA	-92.57	0.00	-6.88
425000	0.057	2.163	0.134	2	NA	-92.57	-1.06	-4.21
425100	0.007	2.163	0.134	3	NA	-86.75	0.00	0.69
425200	0.007	2.163	0.134	3	NA	-86.75	0.00	-0.87
425300	0.057	2.163	0.134	2	NA	-92.57	0.00	-0.70
425400	0.006	2.163	0.134	3	NA	-87.69	0.00	-0.61
425500	0.054	1.848	0.120	2	NA	-92.73	0.00	-0.49
425600	0.054	1.848	0.120	2	NA	-92.73	0.00	-0.16
425700	0.054	1.848	0.120	2	NA	-92.73	0.00	-1.11
425800	0.054	1.848	0.120	2	NA	-92.73	0.00	-0.71
425900	0.054	1.848	0.120	2	NA	-92.73	0.00	-3.58
426000	0.054	1.848	0.120	2	NA	-92.73	0.00	-0.40
426100	0.054	1.848	0.120	2	NA	-92.73	0.00	-0.30
426200	0.052	1.848	0.124	3	NA	-88.26	0.00	-1.91
426300	0.072	1.848	0.117	3	NA	-92.28	0.00	-0.54
426400	0.072	1.848	0.143	3	NA	-89.74	0.00	-1.13
426500	0.072	1.848	0.147	3	NA	-90.21	0.00	-0.49
426600	0.083	1.848	0.147	2	NA	-93.42	0.00	-0.23
426700	0.083	1.848	0.147	2	NA	-93.42	-1.06	-4.21
426800	0.083	1.848	0.147	2	NA	-93.42	0.00	-1.33
426900	0.051	4.129	0.207	3	NA	-89.39	-1.47	-3.80
427000	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.24
427100	0.051	4.129	0.267	3	NA	-91.35	0.00	-0.89
427200	0.051	4.129	0.207	3	NA	-89.39	0.00	-0.01
427300	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.19
427400	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.03
427500	0.051	4.129	0.147	3	NA	-88.79	0.00	-4.61
427600	0.051	4.129	0.147	3	NA	-88.79	0.00	0.69
427700	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.69
427800	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.00
427900	0.051	4.129	0.147	3	NA	-88.79	0.00	-0.69
428000	0.045	4.129	0.127	3	NA	-89.25	-1.47	-3.80
428100	0.045	4.129	0.127	3	NA	-89.25	0.00	-0.27
428200	0.045	4.129	0.187	3	NA	-89.71	0.00	-2.28
428300	0.045	4.129	0.127	3	NA	-89.25	0.00	-0.35
428400	0.045	4.129	0.187	3	NA	-89.71	-1.47	-3.80
428500	0.045	4.129	0.127	3	NA	-89.25	0.00	-0.20
428600	0.045	4.129	0.115	3	NA	-89.31	0.00	-2.21
428700	0.045	4.129	0.175	3	NA	-89.77	0.00	-0.69
428800	0.072	4.129	0.201	3	NA	-90.90	0.00	-0.63
428900	0.039	4.349	0.201	4	NA	-84.01	0.00	0.00
429000	0.039	4.349	0.201	4	NA	-84.01	0.00	-0.39
429100	0.039	4.349	0.201	4	NA	-84.01	0.00	-0.69
429200	0.039	4.349	0.141	4	NA	-83.73	0.00	-0.69
429300	0.039	4.349	0.141	4	NA	-83.73	0.00	0.69
429400	0.039	4.349	0.141	4	NA	-83.73	0.00	-1.48
429500	0.039	4.349	0.201	4	NA	-84.01	0.00	0.69
429600	0.039	4.349	0.201	4	NA	-84.01	-1.75	-3.50
429700	0.039	4.349	0.141	4	NA	-83.73	-1.75	-3.50
429800	0.039	4.349	0.201	4	NA	-84.01	0.00	-0.69
429900	0.039	4.349	0.141	4	NA	-83.73	0.00	-0.08
430000	0.039	4.349	0.201	4	NA	-84.01	0.00	-0.80
430100	0.039	4.349	0.201	4	NA	-84.01	0.00	-0.69
430200	0.036	4.349	0.139	4	NA	-84.11	0.00	-0.65
430300	0.036	4.349	0.139	4	NA	-84.11	0.00	-2.58
430400	0.036	4.349	0.199	4	NA	-84.26	0.00	0.69
430500	0.036	4.349	0.199	4	NA	-84.26	0.00	-0.07
430600	0.036	4.349	0.139	4	NA	-84.11	0.00	-0.56
430700	0.036	4.349	0.199	4	NA	-84.26	0.00	0.69
430800	0.036	4.349	0.199	4	NA	-84.26	0.00	-0.37
430900	0.036	4.349	0.139	4	NA	-84.11	0.00	0.00
431000	0.036	4.349	0.139	4	NA	-84.11	0.00	-0.53
431100	0.036	4.349	0.139	4	NA	-84.11	0.00	-0.81
431200	0.036	4.349	0.136	4	NA	-84.07	0.00	-0.41
431300	0.038	4.349	0.138	4	NA	-83.83	0.00	-0.04
431400	0.038	4.349	0.192	4	NA	-83.99	0.00	-0.69
431500	0.071	3.727	0.138	3	NA	-89.86	0.00	-0.69
431600	0.071	3.727	0.138	3	NA	-89.86	0.00	-0.69
431700	0.071	3.727	0.138	3	NA	-89.86	0.00	-1.78
431800	0.071	3.727	0.138	3	NA	-89.86	0.00	-1.42
431900	0.071	3.727	0.138	3	NA	-89.86	0.00	-0.29
432000	0.071	3.727	0.106	3	NA	-93.55	0.00	0.69
432100	0.071	3.727	0.176	3	NA	-91.05	0.00	0.69
432200	0.071	3.727	0.123	3	NA	-90.25	0.00	-0.69
432300	0.071	3.727	0.123	3	NA	-90.25	-1.47	-3.80
432400	0.099	0.749	0.123	2	NA	-95.57	-1.06	-4.21
432500	0.065	4.428	0.123	3	NA	-89.78	0.00	-0.21
432600	0.065	4.428	0.123	3	NA	-89.78	-1.47	-3.80
432700	0.065	4.428	0.123	3	NA	-89.78	0.00	-2.35
432800	0.065	4.428	0.123	3	NA	-89.78	0.00	-0.69
432900	0.061	5.004	0.123	3	NA	-89.02	0.00	-1.07
433000	0.099	0.749	0.123	2	NA	-95.57	0.00	-0.03
433100	0.099	0.749	0.123	2	NA	-95.57	0.00	-0.32
433200	0.099	0.749	0.123	2	NA	-95.57	0.00	-0.30
433300	0.099	0.749	0.123	2	NA	-95.57	0.00	-1.65
433400	0.061	4.984	0.123	3	NA	-89.03	-1.47	-3.80
433500	0.061	4.984	0.123	3	NA	-89.03	0.00	-1.67
433600	0.061	5.392	0.126	3	NA	-89.06	0.00	-1.92
433700	0.061	5.392	0.126	3	NA	-89.06	0.00	-0.73
433800	0.061	5.392	0.126	3	NA	-89.06	0.00	-0.69
433900	0.102	0.749	0.126	2	NA	-95.94	0.00	-2.61
434000	0.102	0.749	0.126	2	NA	-95.94	0.00	-1.17
434100	0.102	0.749	0.126	2	NA	-95.94	0.00	-1.40
434200	0.057	5.957	0.212	3	NA	-90.25	0.00	-3.76
434300	0.040	5.957	0.126	4	NA	-83.95	0.00	0.69
434400	0.040	5.957	0.126	4	NA	-83.95	0.00	-4.47
434500	0.040	5.957	0.178	4	NA	-88.06	0.00	-0.69
434600	0.040	5.957	0.178	4	NA	-88.06	0.00	0.69
434700	0.040	5.957	0.213	4	NA	-88.67	0.00	-1.47
434800	0.040	5.957	0.138	4	NA	-83.58	0.00	-0.29
434900	0.040	5.957	0.225	4	NA	-84.10	0.00	-0.48
435000	0.040	5.957	0.138	4	NA	-83.58	0.00	-0.53
435100	0.057	5.957	0.138	3	NA	-89.00	0.00	-4.58
435200	0.057	5.957	0.215	3	NA	-90.14	0.00	-1.11
435300	0.057	5.957	0.128	3	NA	-89.25	0.00	-0.69
435400	0.057	5.957	0.215	3	NA	-90.14	0.00	-1.30
435500	0.057	5.957	0.128	3	NA	-89.25	0.00	-0.69
435600	0.057	5.957	0.128	3	NA	-89.25	0.00	-0.69
435700	0.057	5.957	0.301	3	NA	-92.26	0.00	-0.69
435800	0.016	5.957	0.224	5	NA	-88.94	0.00	0.69
435900	0.016	5.957	0.132	4	NA	-88.00	-1.75	-3.50
436000	0.016	5.957	0.116	4	NA	-88.18	0.00	-1.56
436100	0.016	5.957	0.127	4	NA	-85.00	0.00	0.69
436200	0.016	5.957	0.136	4	NA	-85.38	0.00	-0.24
436300	0.016	5.957	0.127	5	NA	-85.01	0.00	-1.61
436400	0.016	5.957	0.126	5	NA	-85.14	0.00	-2.22
436500	0.016	5.957	0.128	5	NA	-84.70	0.00	-0.69
436600	0.016	5.957	0.126	5	NA	-85.14	0.00	-0.75
436700	0.016	5.957	0.126	5	NA	-85.14	0.00	-1.10
436800	0.016	5.957	0.128	5	NA	-84.81	0.00	-0.69
436900	0.016	0.810	0.112	4	NA	-90.78	0.00	-0.15
437000	0.016	0.810	0.173	4	NA	-92.90	0.00	-0.69
437100	0.016	0.597	0.114	4	NA	-89.25	-1.75	-3.50
437200	0.016	0.958	0.127	4	NA	-93.46	0.00	-0.69
437300	0.016	2.738	0.168	5	NA	-89.84	0.00	-0.69
437400	0.016	2.738	0.111	5	NA	-89.41	0.00	-0.39
437500	0.047	2.738	0.115	4	NA	-88.95	0.00	-0.69
437600	0.047	2.738	0.115	4	NA	-89.07	0.00	-0.74
437700	0.039	3.075	0.154	5	NA	-83.73	0.00	-0.27
437800	0.047	2.738	0.154	5	NA	-84.03	0.00	-0.11
437900	0.051	2.738	0.154	4	NA	-84.04	0.00	-0.34
438000	0.051	2.738	0.154	4	NA	-84.04	0.00	-2.05
438100	0.051	2.738	0.115	4	NA	-83.67	0.00	-0.18
438200	0.062	2.738	0.115	3	NA	-89.08	0.00	-0.69
438300	0.060	2.738	0.112	3	NA	-88.94	0.00	-0.14
438400	0.060	2.738	0.099	3	NA	-92.41	-1.47	-3.80
438500	0.060	2.738	0.152	3	NA	-89.46	0.00	0.00
438600	0.060	2.738	0.191	3	NA	-91.16	-1.47	-3.80
438700	0.060	2.738	0.152	3	NA	-89.46	0.00	-0.69
438800	0.060	2.738	0.152	3	NA	-89.46	-1.47	-3.80
438900	0.060	2.738	0.112	3	NA	-88.94	0.00	-0.59
439000	0.060	2.738	0.112	3	NA	-88.94	-1.47	-3.80
439100	0.060	2.738	0.191	3	NA	-91.16	0.00	-0.69
439200	0.060	2.738	0.112	3	NA	-88.94	0.00	-0.57
439300	0.060	2.738	0.152	3	NA	-89.46	0.00	-0.69
439400	0.060	2.738	0.152	3	NA	-89.45	0.00	-0.30
439500	0.060	2.738	0.152	3	NA	-89.45	-1.47	-3.80
439600	0.060	2.738	0.196	3	NA	-91.06	0.00	-0.85
439700	0.060	2.738	0.196	3	NA	-91.06	0.00	-0.69
439800	0.060	2.738	0.157	3	NA	-89.37	-1.47	-3.80
439900	0.060	2.738	0.117	3	NA	-88.85	0.00	-0.69
440000	0.060	2.738	0.117	3	NA	-88.85	-1.47	-3.80
440100	0.060	2.738	0.117	3	NA	-88.85	0.00	-0.69
440200	0.060	2.738	0.157	3	NA	-89.37	0.00	0.69
440300	0.060	2.738	0.117	3	NA	-88.85	0.00	-0.69
440400	0.060	2.738	0.146	3	NA	-89.65	0.00	-0.69
440500	0.060	2.738	0.146	3	NA	-89.65	-1.47	-3.80
440600	0.060	2.738	0.106	3	NA	-92.99	-1.47	-3.80
440700	0.060	2.738	0.146	3	NA	-89.65	0.00	-0.69
440800	0.060	2.738	0.106	3	NA	-89.13	0.00	0.00
440900	0.056	2.738	0.142	3	NA	-89.44	-1.47	-3.80
441000	0.056	2.738	0.157	3	NA	-93.27	0.00	-0.64
441100	0.056	2.738	0.103	3	NA	-88.98	0.00	-0.69
441200	0.056	2.738	0.103	3	NA	-88.98	-1.47	-3.80
441300	0.056	2.738	0.181	3	NA	-91.16	0.00	-1.29
441400	0.070	0.797	0.103	3	NA	-93.51	0.00	-0.69
441500	0.070	0.797	0.110	3	NA	-94.63	0.00	0.69
441600	0.070	0.797	0.099	3	NA	-93.10	0.00	0.69
441700	0.070	0.797	0.099	3	NA	-93.10	0.00	-0.40
441800	0.070	0.797	0.103	3	NA	-93.51	0.00	-0.21
441900	0.070	0.797	0.099	3	NA	-93.10	0.00	-0.69
442000	0.070	0.797	0.099	3	NA	-93.10	0.00	-1.37
442100	0.070	0.797	0.088	3	NA	-95.81	0.00	-0.85
442200	0.070	0.797	0.103	3	NA	-93.51	0.00	-0.69
442300	0.088	0.797	0.114	2	NA	-94.27	0.00	-0.12
442400	0.088	0.797	0.114	2	NA	-94.27	0.00	-0.30
442500	0.088	0.797	0.114	2	NA	-94.27	0.00	-0.88
442600	0.088	0.797	0.114	2	NA	-94.27	0.00	-0.96
442700	0.088	0.797	0.114	2	NA	-94.27	-1.06	-4.21
442800	0.088	0.797	0.104	2	NA	-96.18	0.00	-0.31
442900	0.088	0.797	0.104	2	NA	-96.18	0.00	-0.05
443000	0.088	0.797	0.104	2	NA	-96.18	0.00	-1.52
443100	0.047	1.602	0.104	2	NA	-93.94	-1.06	-4.21
443200	0.047	1.602	0.104	2	NA	-93.94	0.00	-0.01
443300	0.021	1.602	0.104	3	NA	-93.79	0.00	0.69
443400	0.021	1.602	0.104	3	NA	-93.79	0.00	-1.89
443500	0.021	1.602	0.104	3	NA	-93.79	0.00	-1.75
443600	0.021	1.602	0.104	3	NA	-93.79	-1.47	-3.80
443700	0.021	1.602	0.104	3	NA	-93.79	0.00	0.00
443800	0.021	1.602	0.104	3	NA	-93.79	0.00	-0.69
443900	0.021	1.602	0.104	3	NA	-93.79	0.00	-0.69
444000	0.047	1.602	0.104	2	NA	-93.94	0.00	-0.92
444100	0.047	1.602	0.104	2	NA	-93.94	0.00	-0.43
444200	0.047	1.602	0.104	2	NA	-93.94	0.00	-0.20
444300	0.047	1.602	0.104	2	NA	-93.94	0.00	-1.39
444400	0.047	1.602	0.104	2	NA	-93.94	-1.06	-4.21
444500	0.047	1.602	0.104	2	NA	-93.94	0.00	-0.34
444600	0.043	1.890	0.113	3	NA	-89.92	0.00	-0.94
444700	0.043	1.890	0.116	3	NA	-90.28	-1.47	-3.80
444800	0.043	1.890	0.113	3	NA	-89.92	0.00	-0.48
444900	0.043	1.890	0.117	3	NA	-90.47	0.00	-2.12
445000	0.043	1.890	0.120	3	NA	-89.58	-1.47	-3.80
445100	0.053	1.890	0.120	2	NA	-92.86	0.00	-4.42
445200	0.053	1.890	0.120	2	NA	-92.86	0.00	-1.85
445300	0.053	1.890	0.120	2	NA	-92.86	-1.06	-4.21
445400	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.74
445500	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.06
445600	0.053	1.890	0.120	2	NA	-92.86	-1.06	-4.21
445700	0.053	1.890	0.120	2	NA	-92.86	0.37	4.91
445800	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.69
445900	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.11
446000	0.053	1.890	0.120	2	NA	-92.86	0.00	-1.02
446100	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.85
446200	0.053	1.890	0.120	2	NA	-92.86	-1.06	-4.21
446300	0.053	1.890	0.120	2	NA	-92.86	0.00	-0.16
446400	0.053	1.890	0.120	2	NA	-92.86	0.00	-5.65
446500	0.053	1.890	0.120	2	NA	-92.86	-1.06	-4.21
446600	0.053	1.890	0.120	2	NA	-92.86	0.00	-1.33
446700	0.053	1.890	0.120	2	NA	-92.86	0.00	-1.01
446800	0.036	1.890	0.110	3	NA	-91.52	0.00	-0.69
446900	0.056	1.890	0.131	3	NA	-88.00	0.00	-0.43
447000	0.056	1.890	0.131	3	NA	-88.00	-1.47	-3.80
